MTREV,CDSEXE,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,RANGAGEAD,RANGAGEDEM,RANGADH,DEMISSIONNAIRE
2533.274928774929,2,0,A,0,DV,21,6 ,8 ,3 ,1
2533.274928774929,3,0,A,0,RA,21,5 ,8 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,9 ,4 ,1
2372.1552346570397,3,0,D,0,DV,21,5 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,a ,3 ,1
2652.9642757465813,3,3,M,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,4 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
1023.0,2,0,M,0,DV,21,5 ,8 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,3,0,A,0,RA,21,5 ,9 ,4 ,1
2533.274928774929,2,0,A,0,RA,21,3 ,6 ,3 ,1
2533.274928774929,3,0,A,2,DA,21,4 ,7 ,4 ,1
2372.1552346570397,3,0,D,0,DV,21,4 ,7 ,4 ,1
1930.0505154639175,3,0,C,0,DV,21,6 ,a ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,4 ,1
2372.1552346570397,3,0,D,0,DV,21,4 ,6 ,3 ,1
3017.0,2,2,M,0,DV,21,1 ,4 ,4 ,1
6097.0,2,0,C,0,DV,21,1 ,5 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,4 ,1
2637.276119402985,2,0,V,0,DV,21,8 ,b ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
1883.0,3,2,M,0,DV,21,1 ,4 ,3 ,1
2372.1552346570397,3,2,D,0,DV,21,4 ,6 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,6 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,5 ,4 ,1
2366.8735632183907,3,0,S,0,DV,21,1 ,5 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,4 ,1
2533.274928774929,2,0,A,0,DA,21,5 ,7 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,4 ,1
2366.8735632183907,3,2,S,0,DV,21,1 ,5 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,4 ,1
3557.0,3,0,M,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,2,0,M,0,RA,21,3 ,7 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,5 ,3 ,1
1856.0437636761487,3,0,U,0,RA,21,3 ,7 ,4 ,1
2533.274928774929,2,0,A,0,RA,21,1 ,4 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,7 ,a ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,3 ,1
2540.7733333333335,3,1,B,0,DV,21,2 ,5 ,4 ,1
2134.0,2,1,M,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,4 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
1905.0,3,1,D,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
2652.9642757465813,2,2,M,0,DV,21,2 ,5 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,b ,4 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,a ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,a ,3 ,1
1982.0,2,0,M,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,4 ,1
2286.0,2,0,M,0,DV,21,3 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,7 ,a ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,4 ,8 ,4 ,1
2372.1552346570397,3,0,D,0,DV,21,5 ,8 ,3 ,1
1856.0437636761487,4,0,U,0,DV,21,5 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,7 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,4 ,1
2372.1552346570397,2,0,D,0,DV,21,6 ,9 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,b ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,2,0,A,2,DV,21,6 ,9 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,4 ,1
3047.0,3,3,D,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,4 ,7 ,4 ,1
2372.1552346570397,3,0,D,0,DA,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,3 ,1
2372.1552346570397,2,0,D,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,4 ,1
2365.0,2,2,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DA,21,2 ,6 ,4 ,1
2637.276119402985,2,0,V,0,DV,21,8 ,b ,4 ,1
2533.274928774929,3,0,A,0,RA,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,3 ,1
2533.274928774929,3,4,A,0,DV,21,4 ,8 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,4 ,1
2372.1552346570397,2,0,D,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,9 ,3 ,1
1856.0437636761487,4,0,U,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,8 ,3 ,1
1930.0505154639175,2,0,C,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2652.9642757465813,2,0,M,0,DV,10,8 ,b ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,5 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,2,DA,21,4 ,7 ,4 ,1
2652.9642757465813,3,0,M,0,DA,21,5 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,3 ,1
2533.274928774929,2,0,A,0,DA,40,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,6 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,6 ,3 ,1
3811.0,2,2,A,0,DA,21,4 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,3 ,1
1524490.0,2,0,M,2,DV,21,3 ,5 ,3 ,1
2372.1552346570397,3,2,D,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,3 ,1
1930.0505154639175,2,0,C,0,DV,21,3 ,6 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
991.0,4,0,C,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,RA,21,1 ,4 ,3 ,1
2652.9642757465813,3,0,M,2,DA,21,8 ,a ,3 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,23,3 ,6 ,4 ,1
2533.274928774929,4,0,A,0,DV,21,5 ,8 ,3 ,1
2652.9642757465813,2,2,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DA,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,RA,21,5 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
2652.9642757465813,3,2,M,0,DV,21,1 ,5 ,4 ,1
2372.1552346570397,2,0,D,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,4 ,1
1930.0505154639175,3,0,C,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
3253.0,3,3,U,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
2652.9642757465813,3,2,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DA,21,3 ,6 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,2,0,A,0,RA,21,3 ,7 ,4 ,1
2652.9642757465813,2,2,M,0,DV,21,2 ,5 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,3 ,1
2271.0,2,0,D,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,4 ,1
1611.0,3,0,A,2,DV,21,7 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,3 ,1
2652.9642757465813,2,3,M,0,DV,21,3 ,6 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2820.0,3,1,M,0,DA,21,4 ,7 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,8 ,b ,4 ,1
2652.9642757465813,3,3,M,2,DV,21,1 ,4 ,4 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,5 ,8 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DA,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,3 ,1
2540.7733333333335,2,0,B,2,DV,21,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,RA,21,6 ,9 ,3 ,1
2366.8735632183907,3,0,S,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2643.0,2,1,M,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,b ,4 ,1
1718.0,2,0,M,0,DV,21,7 ,a ,3 ,1
2637.276119402985,3,0,V,0,DV,21,8 ,b ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,RA,21,5 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,4 ,1
1930.0505154639175,4,1,C,0,DV,21,1 ,5 ,4 ,1
2533.274928774929,2,0,A,0,RA,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DA,21,2 ,6 ,4 ,1
2500.0,3,1,F,0,DA,21,3 ,7 ,4 ,1
1856.0437636761487,3,0,U,0,DA,21,3 ,7 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,5 ,3 ,1
2366.8735632183907,2,2,S,0,RA,21,2 ,6 ,4 ,1
2652.9642757465813,3,2,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DA,21,3 ,6 ,3 ,1
1856.0437636761487,3,0,U,0,DA,21,2 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,6 ,4 ,1
2652.9642757465813,2,0,M,0,DA,21,4 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,10,7 ,b ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,22,7 ,9 ,3 ,1
2533.274928774929,2,0,A,0,DA,21,7 ,a ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,3 ,1
2904.0,3,0,A,0,DA,21,3 ,6 ,4 ,1
2652.9642757465813,2,0,M,0,DA,21,4 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DA,21,3 ,5 ,3 ,1
2652.9642757465813,3,1,M,0,DV,21,2 ,5 ,4 ,1
2540.7733333333335,3,0,B,0,DV,21,7 ,b ,4 ,1
2048.0,2,0,M,0,DV,21,5 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,8 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,7 ,a ,3 ,1
2637.276119402985,3,0,V,0,DA,21,7 ,a ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,23,2 ,5 ,4 ,1
1457.0,3,1,M,0,DA,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,3 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,4 ,1
2372.1552346570397,3,0,D,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,a ,3 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,3,0,A,0,RA,21,4 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,5 ,8 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,4 ,1
2540.7733333333335,3,0,B,0,DA,21,5 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DA,21,1 ,3 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,2,0,M,2,DA,10,3 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,6 ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,6 ,4 ,1
1930.0505154639175,4,1,C,0,RA,21,6 ,9 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,3 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,7 ,4 ,1
2533.274928774929,2,0,A,0,RA,23,3 ,6 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,4 ,1
1930.0505154639175,3,0,C,0,DV,21,1 ,3 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,b ,4 ,1
2533.274928774929,3,0,A,0,DA,21,1 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,6 ,9 ,4 ,1
2372.1552346570397,3,0,D,0,DV,21,3 ,6 ,4 ,1
2652.9642757465813,2,1,M,0,DA,21,4 ,7 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
1868.0,3,1,M,0,DV,21,4 ,7 ,4 ,1
2603.0,3,0,M,0,DV,21,2 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,2,0,A,0,DV,10,4 ,7 ,4 ,1
1930.0505154639175,3,0,C,0,DV,21,5 ,8 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,b ,4 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,3 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,5 ,9 ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,1 ,4 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,6 ,8 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,2,DV,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,10,6 ,9 ,3 ,1
2652.9642757465813,2,2,M,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,8 ,4 ,1
1262.0,2,0,D,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,8 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,8 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,4 ,3 ,1
3000.0,2,1,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,a ,3 ,1
2652.9642757465813,3,3,M,0,DV,21,1 ,4 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,6 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,5 ,7 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,6 ,9 ,3 ,1
2372.1552346570397,2,0,D,0,DV,21,8 ,b ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,a ,4 ,1
2533.274928774929,3,3,A,0,DA,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,7 ,4 ,1
2652.9642757465813,3,2,M,0,DV,21,2 ,5 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,6 ,4 ,1
1930.0505154639175,2,0,C,0,DV,21,6 ,a ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,4 ,8 ,4 ,1
2637.276119402985,2,0,V,0,DV,21,8 ,b ,4 ,1
2652.9642757465813,3,0,M,0,DA,21,2 ,6 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,4 ,1
2135.0,2,0,M,0,DV,21,8 ,b ,4 ,1
2366.8735632183907,3,0,S,0,DV,21,5 ,8 ,4 ,1
2652.9642757465813,3,0,M,0,DA,21,4 ,8 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,5 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,a ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,9 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,7 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,6 ,4 ,1
2158.0,3,0,M,0,DA,21,7 ,b ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,3 ,3 ,1
1856.0437636761487,2,0,U,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,8 ,3 ,1
2652.9642757465813,3,2,M,0,DV,21,1 ,4 ,4 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,b ,4 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,a ,4 ,1
2652.9642757465813,2,0,M,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,2 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,9 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,8 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,7 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DA,21,4 ,7 ,4 ,1
2346.0,2,3,M,0,DV,21,1 ,5 ,4 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
1450.0,3,0,D,0,DV,21,2 ,5 ,4 ,1
1168.0,3,0,V,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
2310.0,2,0,C,0,DV,21,1 ,5 ,4 ,1
1930.0505154639175,4,0,C,0,DV,10,5 ,8 ,4 ,1
2652.9642757465813,2,3,M,0,DV,21,3 ,6 ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,6 ,9 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,6 ,9 ,4 ,1
2533.274928774929,3,0,A,0,RA,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,RA,21,2 ,5 ,4 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,4 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,7 ,3 ,1
